Time,Distance[km],Battery SOC[%],Motor RPS,Motor RPM,Speed[km/h],Motor Torque,SOC Voltage[V],Electric_consumption_current[A],Electirc Power[W],Motor Power[W]
16268,238.872013,30.4409989,10.7985694,0.179976156,0.173841197,0.00132320901,325.0882,0.922164419,0.0142425971,0.00149631589
16269,238.872062,30.4407818,10.7942513,0.179904189,0.173771683,0.00132266349,325.088156,0.922164545,0.0142316931,0.00149510092
16270,238.87211,30.4405647,10.789935,0.17983225,0.173702196,0.0013221182,325.088113,0.922164672,0.0142207973,0.00149388694
16271,238.872158,30.4403477,10.7856204,0.17976034,0.173632738,0.00132157315,325.08807,0.922164799,0.0142099096,0.00149267395
16272,238.872206,30.4401306,10.7813075,0.179688459,0.173563307,0.00132102832,325.088026,0.922164925,0.0141990301,0.00149146196
16273,238.872254,30.4399135,10.7769964,0.179616606,0.173493903,0.00132048373,325.087983,0.922165052,0.0141881588,0.00149025095
16274,238.872303,30.4396964,10.7726869,0.179544782,0.173424528,0.00131993936,325.087939,0.922165179,0.0141772956,0.00148904094
16275,238.872351,30.4394793,10.7683792,0.179472987,0.17335518,0.00131939523,325.087896,0.922165305,0.0141664406,0.00148783192
16276,238.872399,30.4392622,10.7640733,0.179401221,0.17328586,0.00131885133,325.087852,0.922165432,0.0141555937,0.00148662388
16277,238.872447,30.4390451,10.759769,0.179329483,0.173216568,0.00131830766,325.087809,0.922165559,0.014144755,0.00148541683
16278,238.872495,30.438828,10.7554665,0.179257774,0.173147303,0.00131776422,325.087766,0.922165686,0.0141339244,0.00148421077
16279,238.872543,30.4386109,10.7511657,0.179186094,0.173078067,0.00131722101,325.087722,0.922165812,0.014123102,0.0014830057
16280,238.872591,30.4383938,10.7468666,0.179114443,0.173008857,0.00131667803,325.087679,0.922165939,0.0141122876,0.00148180161
16281,238.872639,30.4381767,10.7425692,0.17904282,0.172939676,0.00131613528,325.087635,0.922166066,0.0141014814,0.00148059851
16282,238.872687,30.4379596,10.7382735,0.178971225,0.172870522,0.00131559276,325.087592,0.922166192,0.0140906833,0.00147939639
16283,238.872735,30.4377425,10.7339796,0.17889966,0.172801396,0.00131505047,325.087549,0.922166319,0.0140798933,0.00147819525
16284,238.872783,30.4375254,10.7296873,0.178828122,0.172732297,0.00131450841,325.087505,0.922166446,0.0140691114,0.0014769951
16285,238.872831,30.4373084,10.7253968,0.178756614,0.172663226,0.00131396658,325.087462,0.922166573,0.0140583376,0.00147579592
16286,238.872879,30.4370913,10.721108,0.178685134,0.172594183,0.00131342497,325.087418,0.922166699,0.0140475719,0.00147459773
16287,238.872927,30.4368742,10.716821,0.178613683,0.172525167,0.0013128836,325.087375,0.922166826,0.0140368142,0.00147340052
16288,238.872975,30.4366571,10.7125356,0.17854226,0.172456179,0.00131234246,325.087331,0.922166953,0.0140260647,0.00147220428
16289,238.873023,30.43644,10.708252,0.178470866,0.172387219,0.00131180155,325.087288,0.922167079,0.0140153232,0.00147100903
16290,238.873071,30.4362229,10.70397,0.1783995,0.172318286,0.00131126087,325.087245,0.922167206,0.0140045898,0.00146981475
16291,238.873119,30.4360058,10.6996898,0.178328163,0.17224938,0.00131072041,325.087201,0.922167333,0.0139938644,0.00146862145
16292,238.873167,30.4357887,10.6954113,0.178256855,0.172180503,0.00131018019,325.087158,0.92216746,0.0139831471,0.00146742912
16293,238.873214,30.4355716,10.6911345,0.178185575,0.172111652,0.00130964019,325.087114,0.922167586,0.0139724378,0.00146623777
16294,238.873262,30.4353545,10.6868594,0.178114323,0.17204283,0.00130910042,325.087071,0.922167713,0.0139617366,0.0014650474
16295,238.87331,30.4351374,10.682586,0.1780431,0.171974034,0.00130856088,325.087027,0.92216784,0.0139510434,0.00146385799
16296,238.873358,30.4349203,10.6783143,0.177971905,0.171905267,0.00130802157,325.086984,0.922167966,0.0139403582,0.00146266956
16297,238.873406,30.4347032,10.6740444,0.177900739,0.171836526,0.00130748249,325.086941,0.922168093,0.0139296811,0.00146148211
16298,238.873453,30.4344861,10.6697761,0.177829602,0.171767814,0.00130694364,325.086897,0.92216822,0.013919012,0.00146029562
16299,238.873501,30.4342691,10.6655095,0.177758492,0.171699128,0.00130640501,325.086854,0.922168346,0.0139083509,0.0014591101
16300,238.873549,30.434052,10.6612447,0.177687412,0.171630471,0.00130586661,325.08681,0.922168473,0.0138976978,0.00145792555
16301,238.873596,30.4338349,10.6569816,0.177616359,0.17156184,0.00130532844,325.086767,0.9221686,0.0138870527,0.00145674197
16302,238.873644,30.4336178,10.6527201,0.177545335,0.171493237,0.0013047905,325.086724,0.922168727,0.0138764156,0.00145555936
16303,238.873692,30.4334007,10.6484604,0.17747434,0.171424662,0.00130425279,325.08668,0.922168853,0.0138657864,0.00145437772
16304,238.873739,30.4331836,10.6442024,0.177403373,0.171356114,0.0013037153,325.086637,0.92216898,0.0138551653,0.00145319704
16305,238.873787,30.4329665,10.639946,0.177332434,0.171287593,0.00130317805,325.086593,0.922169107,0.0138445521,0.00145201733
16306,238.873834,30.4327494,10.6356914,0.177261524,0.1712191,0.00130264102,325.08655,0.922169233,0.0138339469,0.00145083858
16307,238.873882,30.4325323,10.6314385,0.177190642,0.171150634,0.00130210421,325.086506,0.92216936,0.0138233497,0.00144966079
16308,238.873929,30.4323152,10.6271873,0.177119788,0.171082196,0.00130156764,325.086463,0.922169487,0.0138127605,0.00144848397
16309,238.873977,30.4320981,10.6229377,0.177048962,0.171013785,0.00130103129,325.08642,0.922169614,0.0138021791,0.00144730811
16310,238.874024,30.431881,10.6186899,0.176978165,0.170945401,0.00130049517,325.086376,0.92216974,0.0137916058,0.00144613321
16311,238.874072,30.4316639,10.6144438,0.176907397,0.170877044,0.00129995928,325.086333,0.922169867,0.0137810404,0.00144495928
16312,238.874119,30.4314468,10.6101994,0.176836656,0.170808715,0.00129942361,325.086289,0.922169994,0.0137704829,0.0014437863
16313,238.874167,30.4312298,10.6059566,0.176765944,0.170740414,0.00129888817,325.086246,0.92217012,0.0137599333,0.00144261428
16314,238.874214,30.4310127,10.6017156,0.17669526,0.170672139,0.00129835296,325.086203,0.922170247,0.0137493917,0.00144144322
16315,238.874262,30.4307956,10.5974763,0.176624605,0.170603892,0.00129781797,325.086159,0.922170374,0.013738858,0.00144027311
16316,238.874309,30.4305785,10.5932386,0.176553977,0.170535672,0.00129728321,325.086116,0.922170501,0.0137283322,0.00143910397
16317,238.874356,30.4303614,10.5890027,0.176483378,0.17046748,0.00129674868,325.086072,0.922170627,0.0137178143,0.00143793578
16318,238.874404,30.4301443,10.5847684,0.176412807,0.170399314,0.00129621437,325.086029,0.922170754,0.0137073043,0.00143676854
16319,238.874451,30.4299272,10.5805359,0.176342265,0.170331176,0.00129568029,325.085985,0.922170881,0.0136968022,0.00143560226
16320,238.874498,30.4297101,10.576305,0.17627175,0.170263066,0.00129514643,325.085942,0.922171007,0.013686308,0.00143443693
16321,238.874546,30.429493,10.5720758,0.176201264,0.170194982,0.0012946128,325.085899,0.922171134,0.0136758216,0.00143327256
16322,238.874593,30.4292759,10.5678483,0.176130806,0.170126926,0.0012940794,325.085855,0.922171261,0.0136653432,0.00143210913
16323,238.87464,30.4290588,10.5636226,0.176060376,0.170058897,0.00129354622,325.085812,0.922171387,0.0136548726,0.00143094666
16324,238.874687,30.4288417,10.5593984,0.175989974,0.169990895,0.00129301327,325.085768,0.922171514,0.0136444099,0.00142978514
16325,238.874735,30.4286246,10.555176,0.175919601,0.16992292,0.00129248055,325.085725,0.922171641,0.0136339551,0.00142862457
16326,238.874782,30.4284075,10.5509553,0.175849255,0.169854972,0.00129194805,325.085682,0.922171768,0.0136235081,0.00142746494
16327,238.874829,30.4281904,10.5467363,0.175778938,0.169787052,0.00129141577,325.085638,0.922171894,0.0136130689,0.00142630627
16328,238.874876,30.4279733,10.5425189,0.175708649,0.169719159,0.00129088372,325.085595,0.922172021,0.0136026376,0.00142514854
16329,238.874923,30.4277563,10.5383032,0.175638387,0.169651293,0.0012903519,325.085551,0.922172148,0.0135922142,0.00142399176
16330,238.87497,30.4275392,10.5340893,0.175568154,0.169583454,0.0012898203,325.085508,0.922172274,0.0135817985,0.00142283592
16331,238.875017,30.4273221,10.529877,0.17549795,0.169515642,0.00128928893,325.085464,0.922172401,0.0135713907,0.00142168103
16332,238.875065,30.427105,10.5256664,0.175427773,0.169447857,0.00128875778,325.085421,0.922172528,0.0135609908,0.00142052708
16333,238.875112,30.4268879,10.5214574,0.175357624,0.1693801,0.00128822686,325.085378,0.922172655,0.0135505986,0.00141937408
16334,238.875159,30.4266708,10.5172502,0.175287503,0.169312369,0.00128769616,325.085334,0.922172781,0.0135402142,0.00141822202
16335,238.875206,30.4264537,10.5130446,0.175217411,0.169244666,0.00128716568,325.085291,0.922172908,0.0135298377,0.0014170709
16336,238.875253,30.4262366,10.5088408,0.175147346,0.16917699,0.00128663543,325.085247,0.922173035,0.0135194689,0.00141592072
16337,238.8753,30.4260195,10.5046386,0.175077309,0.16910934,0.00128610541,325.085204,0.922173161,0.013509108,0.00141477148
16338,238.875347,30.4258024,10.500438,0.175007301,0.169041718,0.00128557561,325.08516,0.922173288,0.0134987548,0.00141362318
16339,238.875394,30.4255853,10.4962392,0.17493732,0.168974123,0.00128504603,325.085117,0.922173415,0.0134884094,0.00141247582
16340,238.875441,30.4253682,10.492042,0.174867367,0.168906555,0.00128451668,325.085074,0.922173542,0.0134780718,0.0014113294
16341,238.875487,30.4251511,10.4878466,0.174797443,0.168839014,0.00128398755,325.08503,0.922173668,0.0134677419,0.00141018391
16342,238.875534,30.424934,10.4836527,0.174727546,0.168771499,0.00128345865,325.084987,0.922173795,0.0134574199,0.00140903936
16343,238.875581,30.4247169,10.4794606,0.174657677,0.168704012,0.00128292996,325.084943,0.922173922,0.0134471055,0.00140789575
16344,238.875628,30.4244998,10.4752702,0.174587836,0.168636552,0.00128240151,325.0849,0.922174048,0.013436799,0.00140675307
16345,238.875675,30.4242828,10.4710814,0.174518023,0.168569119,0.00128187327,325.084857,0.922174175,0.0134265001,0.00140561132
16346,238.875722,30.4240657,10.4668943,0.174448238,0.168501713,0.00128134527,325.084813,0.922174302,0.013416209,0.00140447051
16347,238.875768,30.4238486,10.4627089,0.174378481,0.168434334,0.00128081748,325.08477,0.922174429,0.0134059257,0.00140333063
16348,238.875815,30.4236315,10.4585251,0.174308752,0.168366981,0.00128028992,325.084726,0.922174555,0.0133956501,0.00140219168
16349,238.875862,30.4234144,10.454343,0.174239051,0.168299656,0.00127976258,325.084683,0.922174682,0.0133853822,0.00140105367
16350,238.875909,30.4231973,10.4501626,0.174169377,0.168232358,0.00127923546,325.084639,0.922174809,0.013375122,0.00139991658
16351,238.875955,30.4229802,10.4459839,0.174099732,0.168165086,0.00127870857,325.084596,0.922174935,0.0133648695,0.00139878042
16352,238.876541,30.4221538,276.812669,4.61354449,4.45627973,35.778904,325.084431,0.922175418,1717.76145,1037.1501
16353,238.878431,30.4202406,567.646143,9.46076906,9.13827395,34.8014796,325.084048,0.922176534,2936.58177,2068.73098
16354,238.881581,30.417681,839.481609,13.9913601,13.514428,32.7613787,325.083536,0.922178028,3640.8813,2880.06291
16355,238.885974,30.4143274,1127.09861,18.7849768,18.1446416,35.2144135,325.082865,0.922179986,4838.23753,4156.33927
16356,238.891644,30.4103662,1407.78364,23.4630607,22.6632608,34.3984809,325.082073,0.922182298,5633.95283,5071.11893
16357,238.898528,30.405986,1669.48266,27.824711,26.8762328,32.5071432,325.081197,0.922184855,6159.58267,5683.15282
16358,238.906174,30.404266,1732.20423,28.8700705,27.8859585,8.26025193,325.080853,0.922185859,1618.98853,1498.37668
16359,238.914083,30.4022671,1807.93252,30.1322086,29.1050733,12.7895589,325.080453,0.922187025,2619.36396,2421.39923
16360,238.922673,30.3972311,2048.85376,34.1475627,32.9835535,33.0575875,325.079446,0.922189965,7558.16308,7092.68604
16361,238.932125,30.3940283,2165.23306,36.0872176,34.8570902,15.5572602,325.078806,0.922191835,3817.16941,3527.49481
16362,238.941976,30.3915126,2238.20505,37.3034175,36.0318327,12.3644752,325.078303,0.922193303,3158.21435,2898.03867
16363,238.952032,30.3900854,2254.39335,37.5732225,36.2924407,5.75919384,325.078017,0.922194136,1502.93422,1359.62771
16364,238.962045,30.3897207,2219.64192,36.9940321,35.7329935,0.170780917,325.077944,0.922194349,44.3038166,39.6963777
16365,238.971841,30.389591,2160.70778,36.0117964,34.78424,-0.643430494,325.077918,0.922194425,-131.169007,-145.588239
16366,238.981369,30.3894701,2100.76466,35.0127443,33.8192431,-0.674060896,325.077894,0.922194495,-134.332045,-148.287708
16367,238.99065,30.3893058,2050.35101,34.1725168,33.007657,-0.367173337,325.077861,0.922194591,-71.726316,-78.8366153
16368,238.999686,30.3891862,1990.8631,33.1810517,32.0499886,-0.726462529,325.077837,0.922194661,-138.596017,-151.454867
16369,239.008007,30.3899741,1721.2118,28.6868633,27.7089964,-8.13968284,325.077995,0.922194201,-1358.34686,-1467.13614
16370,239.015221,30.3904357,1508.18698,25.1364496,24.2796079,-5.91333496,325.078087,0.922193932,-865.626279,-933.934212
16371,239.021916,30.3898323,1496.68332,24.944722,24.0944158,3.52986005,325.077966,0.922194284,593.653822,553.243122
16372,239.028664,30.3888088,1523.53012,25.3921687,24.5266101,6.8808417,325.077762,0.922194881,1187.04055,1097.79495
16373,239.035543,30.3877214,1553.484,25.8914001,25.0088238,6.91819054,325.077544,0.922195516,1216.55208,1125.45445
16374,239.042594,30.3863458,1601.33622,26.688937,25.7791747,9.19107777,325.077269,0.922196319,1671.37305,1541.26596
16375,239.049975,30.3840609,1704.95247,28.4158744,27.4472449,15.9639891,325.076812,0.922197653,3086.46067,2850.2458
16376,239.058009,30.3801648,1895.30864,31.5884774,30.5117013,26.1873711,325.076033,0.922199927,5581.06638,5197.57139
16377,239.06693,30.3756796,2094.96005,34.9160008,33.7257974,26.4976521,325.075136,0.922202545,6212.10929,5813.15305
16378,239.076672,30.3714491,2258.80194,37.646699,36.3634126,22.3507138,325.07429,0.922205015,5667.49692,5286.86435
16379,239.086876,30.3696163,2293.25012,38.2208354,36.917978,6.9334956,325.073923,0.922206085,1839.19535,1665.0692
16380,239.097103,30.3688274,2277.42634,37.9571057,36.6632383,2.48290974,325.073765,0.922206545,660.361159,592.152939
16381,239.107261,30.3679469,2266.40838,37.773473,36.4858652,3.56889268,325.073589,0.922207059,941.560682,847.032889
16382,239.117137,30.3681175,2143.91109,35.7318516,34.5138378,-2.97505219,325.073624,0.92220696,-604.981036,-667.928507
16383,239.12623,30.368775,1918.71936,31.978656,30.8885797,-6.39922674,325.073755,0.922206576,-1184.99504,-1285.78269
16384,239.134377,30.3692203,1727.05857,28.7843094,27.8031208,-5.16187509,325.073844,0.922206316,-867.205076,-933.562018
16385,239.141798,30.369389,1594.40941,26.5734902,25.6676631,-3.22394715,325.073878,0.922206217,-501.894459,-538.290086
16386,239.148895,30.3687561,1586.52607,26.4421011,25.5407528,3.64182809,325.073751,0.922206587,649.432266,605.055581
16387,239.156335,30.365438,1756.55477,29.2759129,28.2779666,24.8821647,325.073088,0.922208524,4941.22064,4576.97431
16388,239.164651,30.361125,1964.13613,32.7356021,31.6197233,27.3971154,325.072225,0.922211042,6035.01464,5635.14429
16389,239.173848,30.3568038,2146.92088,35.7820147,34.5622909,24.3716527,325.071361,0.922213564,5863.42571,5479.35753
16390,239.183814,30.3525064,2308.68713,38.4781189,37.1664914,22.438386,325.070501,0.922216073,5813.36667,5424.81979
16391,239.194386,30.3490725,2414.69627,40.2449378,38.8730836,15.9978668,325.069814,0.922218077,4384.59173,4045.32301
16392,239.205298,30.3468002,2460.82118,41.0136863,39.6156273,9.45153947,325.06936,0.922219404,2686.22689,2435.6295
16393,239.216374,30.3448192,2491.79202,41.529867,40.1142126,8.40490524,325.068964,0.922220561,2427.40828,2193.17471
16394,239.227547,30.3432439,2503.83828,41.730638,40.3081398,6.21724556,325.068649,0.92222148,1817.17948,1630.17006
16395,239.238675,30.3427635,2469.09179,41.1515298,39.748772,0.623775492,325.068553,0.922221761,182.738766,161.285068
16396,239.249682,30.3417966,2456.00622,40.9334371,39.5381136,3.91496697,325.068359,0.922222325,1128.796,1006.89964
16397,239.260697,30.3401471,2472.85889,41.2143149,39.8094169,7.26322923,325.068029,0.922223288,2088.20243,1880.86534
16398,239.271782,30.3386145,2483.87057,41.3978428,39.9866888,6.17892563,325.067723,0.922224183,1790.82996,1607.20231
16399,239.282875,30.3375136,2475.95818,41.2659697,39.859311,3.95302122,325.067503,0.922224825,1149.66921,1024.9462
16400,239.293925,30.3364677,2465.97652,41.0996087,39.6986208,3.93396431,325.067294,0.922225436,1139.19668,1015.89301
16401,239.304948,30.3352218,2464.93959,41.0823265,39.6819278,5.03739174,325.067044,0.922226163,1453.15607,1300.2912
16402,239.316062,30.332922,2509.66098,41.827683,40.4018768,10.6498454,325.066584,0.922227506,3079.45847,2798.89742
16403,239.327396,30.3304418,2559.55392,42.659232,41.2050803,10.7469605,325.066088,0.922228954,3170.89971,2880.57079
16404,239.338881,30.3287492,2573.66861,42.8944768,41.4323061,6.35341844,325.06575,0.922229942,1911.47587,1712.33488
16405,239.350339,30.3280119,2547.86801,42.4644669,41.0169542,1.88126224,325.065602,0.922230373,568.300861,501.943556
16406,239.361629,30.3277808,2499.82121,41.6636869,40.2434709,-0.128231938,325.065556,0.922230508,-29.5404642,-33.5686421
16407,239.372806,30.3263893,2503.80919,41.7301531,40.3076715,6.21694936,325.065278,0.92223132,1817.07207,1630.07346
16408,239.384079,30.3242241,2540.61958,42.3436596,40.900265,9.60448486,325.064845,0.922232584,2820.99837,2555.30259
16409,239.395566,30.3215164,2598.42126,43.3070211,41.8307877,11.9289826,325.064303,0.922234165,3562.41853,3245.9482
16410,239.407211,30.3199769,2604.62582,43.4104304,41.9306721,5.30959211,325.063995,0.922235064,1623.06103,1448.22193
16411,239.418804,30.319245,2577.79129,42.9631881,41.4986752,1.94015007,325.063849,0.922235491,593.570389,523.735116
